submission_id,QUD,RT,age,comments,education,endTime,experiment_id,gender,id,languages,option1,option2,option3,option4,option5,optionLeft,optionRight,question,response,s1,s2,s3,s4,s5,startDate,startTime,text1,text2,timeSpent,trial_name,trial_number
3042,,6193,25,,Graduated College,1630000229762,281,male,NA,German,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,1,NA,NA,NA,NA,NA,Thu Aug 26 2021 19:50:16 GMT+0200 (Central European Summer Time),1630000216855,NA,NA,0.21511666666666668,emotions_fake,1
3039,NA,NA,21,,Graduated High School,1629998790372,281,female,s4,Italian and Spanish,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Abortion,NA,NA,NA,NA,NA,Thu Aug 26 2021 19:25:59 GMT+0200 (Central European Summer Time),1629998759460,NA,NA,0.5152,sentence_customized,1
3039,NA,NA,21,,Graduated High School,1629998790372,281,female,NA,Italian and Spanish,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,-5,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Thu Aug 26 2021 19:25:59 GMT+0200 (Central European Summer Time),1629998759460,NA,NA,0.5152,rating_choice,1
3039,NA,NA,21,,Graduated High School,1629998790372,281,female,3,Italian and Spanish,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,-1,NA,NA,NA,NA,NA,Thu Aug 26 2021 19:25:59 GMT+0200 (Central European Summer Time),1629998759460, <br/><br/>Approximately 60% of the other participants who agree with you on your chosen issue chose to let the robber go.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.5152,moral_dilemma_2A,1
3039,NA,NA,21,,Graduated High School,1629998790372,281,female,s1,Italian and Spanish,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Thu Aug 26 2021 19:25:59 GMT+0200 (Central European Summer Time),1629998759460,NA,NA,0.5152,understanding_choice,1
3039,,3926,21,,Graduated High School,1629998790372,281,female,NA,Italian and Spanish,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,4,NA,NA,NA,NA,NA,Thu Aug 26 2021 19:25:59 GMT+0200 (Central European Summer Time),1629998759460,NA,NA,0.5152,emotions_fake,1
3029,NA,NA,22,,Graduated High School,1629991881276,281,male,s1,German,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Animal Products,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:30:52 GMT+0200 (Central European Summer Time),1629991852944,NA,NA,0.4722,sentence_customized,1
3029,NA,NA,22,,Graduated High School,1629991881276,281,male,NA,German,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,0,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Thu Aug 26 2021 17:30:52 GMT+0200 (Central European Summer Time),1629991852944,NA,NA,0.4722,rating_choice,1
3029,NA,NA,22,,Graduated High School,1629991881276,281,male,6,German,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+3,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:30:52 GMT+0200 (Central European Summer Time),1629991852944, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to report the robber. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to let the robber go.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.4722,moral_dilemma_2A,1
3029,NA,NA,22,,Graduated High School,1629991881276,281,male,s1,German,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:30:52 GMT+0200 (Central European Summer Time),1629991852944,NA,NA,0.4722,understanding_choice,1
3029,,4804,22,,Graduated High School,1629991881276,281,male,NA,German,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,2,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:30:52 GMT+0200 (Central European Summer Time),1629991852944,NA,NA,0.4722,emotions_fake,1
3025,NA,NA,24,,Graduated High School,1629990383080,281,female,s3,German,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Vaccine against Covid-19,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:05:48 GMT+0200 (Mitteleuropäische Sommerzeit),1629990348775,NA,NA,0.57175,sentence_customized,1
3025,NA,NA,24,,Graduated High School,1629990383080,281,female,NA,German,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,+5,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Thu Aug 26 2021 17:05:48 GMT+0200 (Mitteleuropäische Sommerzeit),1629990348775,NA,NA,0.57175,rating_choice,1
3025,NA,NA,24,,Graduated High School,1629990383080,281,female,2,German,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,-2,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:05:48 GMT+0200 (Mitteleuropäische Sommerzeit),1629990348775, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to let the robber go. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to report the robber.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.57175,moral_dilemma_2A,1
3025,NA,NA,24,,Graduated High School,1629990383080,281,female,s1,German,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:05:48 GMT+0200 (Mitteleuropäische Sommerzeit),1629990348775,NA,NA,0.57175,understanding_choice,1
3025,,5397,24,,Graduated High School,1629990383080,281,female,NA,German,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,4,NA,NA,NA,NA,NA,Thu Aug 26 2021 17:05:48 GMT+0200 (Mitteleuropäische Sommerzeit),1629990348775,NA,NA,0.57175,emotions_fake,1
3024,NA,NA,22,,Graduated College,1629989728973,281,female,s3,German ,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Vaccine against Covid-19,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:55:02 GMT+0200 (Mitteleuropäische Sommerzeit),1629989702951,NA,NA,0.4337,sentence_customized,1
3024,NA,NA,22,,Graduated College,1629989728973,281,female,NA,German ,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,+5,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Thu Aug 26 2021 16:55:02 GMT+0200 (Mitteleuropäische Sommerzeit),1629989702951,NA,NA,0.4337,rating_choice,1
3024,NA,NA,22,,Graduated College,1629989728973,281,female,4,German ,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+1,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:55:02 GMT+0200 (Mitteleuropäische Sommerzeit),1629989702951, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to let the robber go. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to report the robber.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.4337,moral_dilemma_2A,1
3024,NA,NA,22,,Graduated College,1629989728973,281,female,s1,German ,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:55:02 GMT+0200 (Mitteleuropäische Sommerzeit),1629989702951,NA,NA,0.4337,understanding_choice,1
3024,,5343,22,,Graduated College,1629989728973,281,female,NA,German ,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,3,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:55:02 GMT+0200 (Mitteleuropäische Sommerzeit),1629989702951,NA,NA,0.4337,emotions_fake,1
3023,NA,NA,21,,Graduated High School,1629989610697,281,female,s4,german,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Abortion,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:53:11 GMT+0200 (CEST),1629989591114,NA,NA,0.32638333333333336,sentence_customized,1
3023,NA,NA,21,,Graduated High School,1629989610697,281,female,NA,german,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,-5,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Thu Aug 26 2021 16:53:11 GMT+0200 (CEST),1629989591114,NA,NA,0.32638333333333336,rating_choice,1
3023,NA,NA,21,,Graduated High School,1629989610697,281,female,5,german,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+2,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:53:11 GMT+0200 (CEST),1629989591114, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to let the robber go. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to report the robber.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.32638333333333336,moral_dilemma_2A,1
3023,NA,NA,21,,Graduated High School,1629989610697,281,female,s1,german,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:53:11 GMT+0200 (CEST),1629989591114,NA,NA,0.32638333333333336,understanding_choice,1
3023,,3362,21,,Graduated High School,1629989610697,281,female,NA,german,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,1,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:53:11 GMT+0200 (CEST),1629989591114,NA,NA,0.32638333333333336,emotions_fake,1
3022,NA,NA,23,,Graduated College,1629988464924,281,female,s4,German,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Abortion,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:33:46 GMT+0200 (CEST),1629988426849,NA,NA,0.6345833333333334,sentence_customized,1
3022,NA,NA,23,,Graduated College,1629988464924,281,female,NA,German,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,-5,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Thu Aug 26 2021 16:33:46 GMT+0200 (CEST),1629988426849,NA,NA,0.6345833333333334,rating_choice,1
3022,NA,NA,23,,Graduated College,1629988464924,281,female,5,German,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+2,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:33:46 GMT+0200 (CEST),1629988426849, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to let the robber go. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to report the robber.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.6345833333333334,moral_dilemma_2A,1
3022,NA,NA,23,,Graduated College,1629988464924,281,female,s1,German,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:33:46 GMT+0200 (CEST),1629988426849,NA,NA,0.6345833333333334,understanding_choice,1
3022,,5053,23,,Graduated College,1629988464924,281,female,NA,German,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,3,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:33:46 GMT+0200 (CEST),1629988426849,NA,NA,0.6345833333333334,emotions_fake,1
3021,NA,NA,20,,Graduated High School,1629988149840,281,male,s3,German,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Vaccine against Covid-19,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:28:19 GMT+0200 (CEST),1629988099199,NA,NA,0.8440166666666666,sentence_customized,1
3021,NA,NA,20,,Graduated High School,1629988149840,281,male,NA,German,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,+4,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Thu Aug 26 2021 16:28:19 GMT+0200 (CEST),1629988099199,NA,NA,0.8440166666666666,rating_choice,1
3021,NA,NA,20,,Graduated High School,1629988149840,281,male,2,German,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,-2,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:28:19 GMT+0200 (CEST),1629988099199, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to report the robber. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to let the robber go.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.8440166666666666,moral_dilemma_2A,1
3021,NA,NA,20,,Graduated High School,1629988149840,281,male,s1,German,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:28:19 GMT+0200 (CEST),1629988099199,NA,NA,0.8440166666666666,understanding_choice,1
3021,,9207,20,,Graduated High School,1629988149840,281,male,NA,German,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,3,NA,NA,NA,NA,NA,Thu Aug 26 2021 16:28:19 GMT+0200 (CEST),1629988099199,NA,NA,0.8440166666666666,emotions_fake,1
2846,NA,NA,20,,Graduated High School,1629816402970,281,female,s1,German,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Animal Products,NA,NA,NA,NA,NA,Tue Aug 24 2021 16:45:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629816338510,NA,NA,1.0743333333333334,sentence_customized,1
2846,NA,NA,20,,Graduated High School,1629816402970,281,female,NA,German,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,+4,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Tue Aug 24 2021 16:45:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629816338510,NA,NA,1.0743333333333334,rating_choice,1
2846,NA,NA,20,,Graduated High School,1629816402970,281,female,5,German,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+2,NA,NA,NA,NA,NA,Tue Aug 24 2021 16:45:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629816338510, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to report the robber. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to let the robber go.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",1.0743333333333334,moral_dilemma_2A,1
2846,NA,NA,20,,Graduated High School,1629816402970,281,female,s1,German,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Tue Aug 24 2021 16:45:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629816338510,NA,NA,1.0743333333333334,understanding_choice,1
2846,,13596,20,,Graduated High School,1629816402970,281,female,NA,German,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,2,NA,NA,NA,NA,NA,Tue Aug 24 2021 16:45:38 GMT+0200 (Mitteleuropäische Sommerzeit),1629816338510,NA,NA,1.0743333333333334,emotions_fake,1
2804,NA,NA,24,"Ne Englisch is not the best, like it‘s Not the Yellow from the Egg. Behause of That I answer all Questions in the German Languege. I wish All the best für you Experiment.",Graduated College,1629799670580,281,male,s3,Deutsch ,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Vaccine against Covid-19,NA,NA,NA,NA,NA,Tue Aug 24 2021 12:01:51 GMT+0200 (CEST),1629799311925,NA,NA,5.9775833333333335,sentence_customized,1
2804,NA,NA,24,"Ne Englisch is not the best, like it‘s Not the Yellow from the Egg. Behause of That I answer all Questions in the German Languege. I wish All the best für you Experiment.",Graduated College,1629799670580,281,male,NA,Deutsch ,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,+5,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Tue Aug 24 2021 12:01:51 GMT+0200 (CEST),1629799311925,NA,NA,5.9775833333333335,rating_choice,1
2804,NA,NA,24,"Ne Englisch is not the best, like it‘s Not the Yellow from the Egg. Behause of That I answer all Questions in the German Languege. I wish All the best für you Experiment.",Graduated College,1629799670580,281,male,6,Deutsch ,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+3,NA,NA,NA,NA,NA,Tue Aug 24 2021 12:01:51 GMT+0200 (CEST),1629799311925, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to report the robber. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to let the robber go.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",5.9775833333333335,moral_dilemma_2A,1
2804,NA,NA,24,"Ne Englisch is not the best, like it‘s Not the Yellow from the Egg. Behause of That I answer all Questions in the German Languege. I wish All the best für you Experiment.",Graduated College,1629799670580,281,male,s5,Deutsch ,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",I don't understand what is happening here.,NA,NA,NA,NA,NA,Tue Aug 24 2021 12:01:51 GMT+0200 (CEST),1629799311925,NA,NA,5.9775833333333335,understanding_choice,1
2804,,10682,24,"Ne Englisch is not the best, like it‘s Not the Yellow from the Egg. Behause of That I answer all Questions in the German Languege. I wish All the best für you Experiment.",Graduated College,1629799670580,281,male,NA,Deutsch ,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,1,NA,NA,NA,NA,NA,Tue Aug 24 2021 12:01:51 GMT+0200 (CEST),1629799311925,NA,NA,5.9775833333333335,emotions_fake,1
2801,NA,NA,20,,Graduated High School,1629796010860,281,female,s4,German and Polish,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Abortion,NA,NA,NA,NA,NA,Tue Aug 24 2021 11:05:09 GMT+0200 (CEST),1629795909031,NA,NA,1.69715,sentence_customized,1
2801,NA,NA,20,,Graduated High School,1629796010860,281,female,NA,German and Polish,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,-5,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Tue Aug 24 2021 11:05:09 GMT+0200 (CEST),1629795909031,NA,NA,1.69715,rating_choice,1
2801,NA,NA,20,,Graduated High School,1629796010860,281,female,2,German and Polish,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,-2,NA,NA,NA,NA,NA,Tue Aug 24 2021 11:05:09 GMT+0200 (CEST),1629795909031, <br/><br/>Approximately 60% of the other participants who agree with you on your chosen issue chose to let the robber go.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",1.69715,moral_dilemma_2A,1
2801,NA,NA,20,,Graduated High School,1629796010860,281,female,s1,German and Polish,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Tue Aug 24 2021 11:05:09 GMT+0200 (CEST),1629795909031,NA,NA,1.69715,understanding_choice,1
2801,,16911,20,,Graduated High School,1629796010860,281,female,NA,German and Polish,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,6,NA,NA,NA,NA,NA,Tue Aug 24 2021 11:05:09 GMT+0200 (CEST),1629795909031,NA,NA,1.69715,emotions_fake,1
2799,NA,NA,26,,Graduated College,1629794082690,281,male,s1,german,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Animal Products,NA,NA,NA,NA,NA,Tue Aug 24 2021 10:34:07 GMT+0200 (Central European Summer Time),1629794047240,NA,NA,0.5908333333333333,sentence_customized,1
2799,NA,NA,26,,Graduated College,1629794082690,281,male,NA,german,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,+4,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Tue Aug 24 2021 10:34:07 GMT+0200 (Central European Summer Time),1629794047240,NA,NA,0.5908333333333333,rating_choice,1
2799,NA,NA,26,,Graduated College,1629794082690,281,male,5,german,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+2,NA,NA,NA,NA,NA,Tue Aug 24 2021 10:34:07 GMT+0200 (Central European Summer Time),1629794047240, <br/><br/>Approximately 60% of the other participants who agree with you on  your chosen issue chose to report the robber. <br/><br/> Approximately 85% of participants in a previous study who disagreed with you on  your chosen issue chose to let the robber go.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.5908333333333333,moral_dilemma_2A,1
2799,NA,NA,26,,Graduated College,1629794082690,281,male,s1,german,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Tue Aug 24 2021 10:34:07 GMT+0200 (Central European Summer Time),1629794047240,NA,NA,0.5908333333333333,understanding_choice,1
2799,,4127,26,,Graduated College,1629794082690,281,male,NA,german,NA,NA,NA,NA,NA,happy,sad,How do you feel about your choice?,2,NA,NA,NA,NA,NA,Tue Aug 24 2021 10:34:07 GMT+0200 (Central European Summer Time),1629794047240,NA,NA,0.5908333333333333,emotions_fake,1
2797,NA,NA,23,,Graduated High School,1629789678954,281,female,s5,German,Animal Products,Protesting,Vaccine against Covid-19,Abortion,Political Orientation,NA,NA,Which out of these topics do you care about the most?,Political Orientation,NA,NA,NA,NA,NA,Tue Aug 24 2021 09:21:03 GMT+0200 (Central European Summer Time),1629789663158,NA,NA,0.26326666666666665,sentence_customized,1
2797,NA,NA,23,,Graduated High School,1629789678954,281,female,NA,German,NA,NA,NA,NA,NA,Strongly Disagree,Strongly Agree,NA,+3,People should not buy or eat animal products,It is alright if political protesters use violence to enforce their demands,Everybody who is medically suited to receive a vaccination against Covid-19 should get such a vaccination,Abortion should be illegal,I am politically oriented towards the left,Tue Aug 24 2021 09:21:03 GMT+0200 (Central European Summer Time),1629789663158,NA,NA,0.26326666666666665,rating_choice,1
2797,NA,NA,23,,Graduated High School,1629789678954,281,female,5,German,NA,NA,NA,NA,NA,Call the police and report the robbery.,"Nothing, and let the robber be on their way.",What do you do?,+2,NA,NA,NA,NA,NA,Tue Aug 24 2021 09:21:03 GMT+0200 (Central European Summer Time),1629789663158, <br/><br/>60% of the other participants who agree with you on your chosen issue chose to report the robber.,"Imagine you have witnessed someone rob a bank. However, you then saw them do something unexpected with the money. They donated it all to a run-down orphanage that would benefit greatly from the money. You must decide whether to call the police and report the robber or do nothing and leave the robber alone.",0.26326666666666665,moral_dilemma_2A,1
2797,NA,NA,23,,Graduated High School,1629789678954,281,female,s1,German,Participants chose which action they preferred.,"Due to a computer error, participants were not allocated equally to imagine performing the different actions.",No data was saved during the experiment.,The participants completed the experiment with their eyes closed.,I don't understand what is happening here.,NA,NA,"To ensure you understood the assignment, please click on which of the following statements is true.",Participants chose which action they preferred.,NA,NA,NA,NA,NA,Tue Aug 24 2021 09:21:03 GMT+0200 (Central European Summer Time),1629789663158,NA,NA,0.26326666666666665,understanding_choice,1
